Sex_label,Age_label,Race_label,crude_rate,crude_SE,count,population,Sex,Age,Race,subgroup,diseases
Male,25-34,OTH,0.458,0,17,3712231.947,2,1,4,8,RHD_medBMI
Female,35-44,NHW,0.853,0,41,4806014.575,1,2,1,9,RHD_medBMI
Female,35-44,NHB,2.365,0,87,3679087.019,1,2,2,10,RHD_medBMI
Female,35-44,HIS,3.258,0,149,4574000.078,1,2,3,11,RHD_medBMI
Female,35-44,OTH,16.426,0,539,3281347.882,1,2,4,12,RHD_medBMI
Male,35-44,NHW,0.181,0,7,3877956.588,2,2,1,13,RHD_medBMI
Male,35-44,NHB,0.271,0,8,2949898.601,2,2,2,14,RHD_medBMI
Male,35-44,HIS,0.634,0,21,3314492.81,2,2,3,15,RHD_medBMI
Male,35-44,OTH,1.017,0,31,3049333.385,2,2,4,16,RHD_medBMI
Female,45-54,NHW,0.891,0,39,4375130.509,1,3,1,17,RHD_medBMI
Female,45-54,NHB,1.732,0,62,3579652.235,1,3,2,18,RHD_medBMI
Female,45-54,HIS,0.054,0,2,3712231.947,1,3,3,19,RHD_medBMI
Female,45-54,OTH,0.219,0,8,3645942.091,1,3,4,20,RHD_medBMI
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,RHD_medBMI
Male,45-54,NHB,0.261,0,9,3447072.522,2,3,2,22,RHD_medBMI
Male,45-54,HIS,0.629,0,20,3181913.098,2,3,3,23,RHD_medBMI
Male,45-54,OTH,0.289,0,11,3811666.732,2,3,4,24,RHD_medBMI
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,RHD_medBMI
Female,55-64,NHB,0.035,0,2,5767217.489,1,4,2,26,RHD_medBMI
Female,55-64,HIS,0.132,0,7,5303188.496,1,4,3,27,RHD_medBMI
Female,55-64,OTH,0.343,0,15,4375130.509,1,4,4,28,RHD_medBMI
Male,55-64,NHW,0.535,0,33,6164956.627,2,4,1,29,RHD_medBMI
Male,55-64,NHB,1.183,0,60,5071173.999,2,4,2,30,RHD_medBMI
Male,55-64,HIS,0.082,0,4,4905449.359,2,4,3,31,RHD_medBMI
Male,55-64,OTH,0.112,0,4,3579652.235,2,4,4,32,RHD_medBMI
Female,65-74,NHW,0.151,0,8,5303188.496,1,5,1,33,RHD_medBMI
Female,65-74,NHB,0.483,0,16,3314492.81,1,5,2,34,RHD_medBMI
Female,65-74,HIS,0.152,0,5,3281347.882,1,5,3,35,RHD_medBMI
Female,65-74,OTH,0.549,0,12,2187565.255,1,5,4,36,RHD_medBMI
Male,65-74,NHW,0.08,0,5,6231246.483,2,5,1,37,RHD_medBMI
Male,65-74,NHB,0.052,0,2,3844811.66,2,5,2,38,RHD_medBMI
Male,65-74,HIS,0.102,0,3,2949898.601,2,5,3,39,RHD_medBMI
Male,65-74,OTH,0.811,0,18,2220710.183,2,5,4,40,RHD_medBMI
Female,75+,NHW,0.233,0,17,7291884.182,1,6,1,41,RHD_medBMI
Female,75+,NHB,1.364,0,33,2419579.751,1,6,2,42,RHD_medBMI
Female,75+,HIS,0.155,0,2,1292652.196,1,6,3,43,RHD_medBMI
Female,75+,OTH,0.144,0,2,1392086.98,1,6,4,44,RHD_medBMI
Male,75+,NHW,0.091,0,7,7689623.319,2,6,1,45,RHD_medBMI
Male,75+,NHB,0.341,0,7,2054985.542,2,6,2,46,RHD_medBMI
Male,75+,HIS,1.603,0,17,1060637.699,2,6,3,47,RHD_medBMI
Male,75+,OTH,1.379,0,16,1160072.484,2,6,4,48,RHD_medBMI
Female,25-34,NHW,0.21,0,10,4772869.646,1,1,1,1,RHD_medSBP
Female,25-34,NHB,0.341,0,14,4109971.084,1,1,2,2,RHD_medSBP
Female,25-34,HIS,1.128,0,37,3281347.882,1,1,3,3,RHD_medSBP
Female,25-34,OTH,3.296,0,130,3944246.444,1,1,4,4,RHD_medSBP
Male,25-34,NHW,5.675,0,269,4739724.718,2,1,1,5,RHD_medSBP
Male,25-34,NHB,40.227,0,1240,3082478.313,2,1,2,6,RHD_medSBP
Male,25-34,HIS,0.241,0,8,3314492.81,2,1,3,7,RHD_medSBP
Male,25-34,OTH,0.458,0,17,3712231.947,2,1,4,8,RHD_medSBP
Female,35-44,NHW,0.853,0,41,4806014.575,1,2,1,9,RHD_medSBP
Female,35-44,NHB,2.365,0,87,3679087.019,1,2,2,10,RHD_medSBP
Female,35-44,HIS,3.258,0,149,4574000.078,1,2,3,11,RHD_medSBP
Female,35-44,OTH,16.426,0,539,3281347.882,1,2,4,12,RHD_medSBP
Male,35-44,NHW,0.181,0,7,3877956.588,2,2,1,13,RHD_medSBP
Male,35-44,NHB,0.271,0,8,2949898.601,2,2,2,14,RHD_medSBP
Male,35-44,HIS,0.634,0,21,3314492.81,2,2,3,15,RHD_medSBP
Male,35-44,OTH,1.017,0,31,3049333.385,2,2,4,16,RHD_medSBP
Female,45-54,NHW,0.891,0,39,4375130.509,1,3,1,17,RHD_medSBP
Female,45-54,NHB,1.732,0,62,3579652.235,1,3,2,18,RHD_medSBP
Female,45-54,HIS,0.054,0,2,3712231.947,1,3,3,19,RHD_medSBP
Female,45-54,OTH,0.219,0,8,3645942.091,1,3,4,20,RHD_medSBP
Male,45-54,NHW,0.386,0,16,4143116.013,2,3,1,21,RHD_medSBP
Male,45-54,NHB,0.261,0,9,3447072.522,2,3,2,22,RHD_medSBP
Male,45-54,HIS,0.629,0,20,3181913.098,2,3,3,23,RHD_medSBP
Male,45-54,OTH,0.289,0,11,3811666.732,2,3,4,24,RHD_medSBP
Female,55-64,NHW,0.018,0,1,5634637.777,1,4,1,25,RHD_medSBP
Female,55-64,NHB,0.035,0,2,5767217.489,1,4,2,26,RHD_medSBP
Female,55-64,HIS,0.132,0,7,5303188.496,1,4,3,27,RHD_medSBP
Female,55-64,OTH,0.343,0,15,4375130.509,1,4,4,28,RHD_medSBP
Male,55-64,NHW,0.535,0,33,6164956.627,2,4,1,29,RHD_medSBP
Male,55-64,NHB,1.183,0,60,5071173.999,2,4,2,30,RHD_medSBP
Male,55-64,HIS,0.082,0,4,4905449.359,2,4,3,31,RHD_medSBP
Male,55-64,OTH,0.112,0,4,3579652.235,2,4,4,32,RHD_medSBP
Female,65-74,NHW,0.151,0,8,5303188.496,1,5,1,33,RHD_medSBP
Female,65-74,NHB,0.483,0,16,3314492.81,1,5,2,34,RHD_medSBP
Female,65-74,HIS,0.152,0,5,3281347.882,1,5,3,35,RHD_medSBP
Female,65-74,OTH,0.549,0,12,2187565.255,1,5,4,36,RHD_medSBP
Male,65-74,NHW,0.08,0,5,6231246.483,2,5,1,37,RHD_medSBP
Male,65-74,NHB,0.052,0,2,3844811.66,2,5,2,38,RHD_medSBP
Male,65-74,HIS,0.102,0,3,2949898.601,2,5,3,39,RHD_medSBP
Male,65-74,OTH,0.811,0,18,2220710.183,2,5,4,40,RHD_medSBP
Female,75+,NHW,0.233,0,17,7291884.182,1,6,1,41,RHD_medSBP
Female,75+,NHB,1.364,0,33,2419579.751,1,6,2,42,RHD_medSBP
Female,75+,HIS,0.155,0,2,1292652.196,1,6,3,43,RHD_medSBP
Female,75+,OTH,0.144,0,2,1392086.98,1,6,4,44,RHD_medSBP
Male,75+,NHW,0.091,0,7,7689623.319,2,6,1,45,RHD_medSBP
Male,75+,NHB,0.341,0,7,2054985.542,2,6,2,46,RHD_medSBP
Male,75+,HIS,1.603,0,17,1060637.699,2,6,3,47,RHD_medSBP
Male,75+,OTH,1.379,0,16,1160072.484,2,6,4,48,RHD_medSBP
Female,25-34,NHW,0.104838342,0.062171225,16,15261592,1,1,1,1,SCC
Female,25-34,NHB,0.091184183,0.04246281,3.5,3838385,1,1,2,2,SCC
Female,25-34,HIS,0.085560407,0.042775298,4.5,5259442,1,1,3,3,SCC
Female,25-34,OTH,0.090225367,0.044456037,2,2216671.5,1,1,4,4,SCC
Male,25-34,NHW,0.425027254,0.061757476,66.5,15646055.5,2,1,1,5,SCC
Male,25-34,NHB,0.343631134,0.058541335,12.5,3637621.5,2,1,2,6,SCC
Male,25-34,HIS,0.327249847,0.060548998,18.5,5653173,2,1,3,7,SCC
Male,25-34,OTH,0.409123158,0.061487118,8.5,2077614,2,1,4,8,SCC
Female,35-44,NHW,0.104838342,0.062171225,16,15261592,1,2,1,9,SCC
Female,35-44,NHB,0.091184183,0.04246281,3.5,3838385,1,2,2,10,SCC
Female,35-44,HIS,0.085560407,0.042775298,4.5,5259442,1,2,3,11,SCC
Female,35-44,OTH,0.090225367,0.044456037,2,2216671.5,1,2,4,12,SCC
Male,35-44,NHW,0.425027254,0.061757476,66.5,15646055.5,2,2,1,13,SCC
Male,35-44,NHB,0.343631134,0.058541335,12.5,3637621.5,2,2,2,14,SCC
Male,35-44,HIS,0.327249847,0.060548998,18.5,5653173,2,2,3,15,SCC
Male,35-44,OTH,0.409123158,0.061487118,8.5,2077614,2,2,4,16,SCC
Female,45-54,NHW,0.884929462,0.1,126,14238423,1,3,1,17,SCC
Female,45-54,NHB,0.908982213,0.225812583,26,2860342,1,3,2,18,SCC
Female,45-54,HIS,0.778089013,0.1,25,3213000,1,3,3,19,SCC
Female,45-54,OTH,0.784769199,0.1,12,1529112,1,3,4,20,SCC
Male,45-54,NHW,3.646281988,0.2,514,14096551,2,3,1,21,SCC
Male,45-54,NHB,1.898091469,0.294116029,48,2528856,2,3,2,22,SCC
Male,45-54,HIS,1.955899359,0.336657615,64,3272152,2,3,3,23,SCC
Male,45-54,OTH,2.44000905,0.156420409,33,1352454,2,3,4,24,SCC
Female,55-64,NHW,1.720536214,0.156114124,260,15111568,1,4,1,25,SCC
Female,55-64,NHB,1.923958863,0.402973277,49,2546832,1,4,2,26,SCC
Female,55-64,HIS,1.865053805,0.324837857,41,2198328,1,4,3,27,SCC
Female,55-64,OTH,1.572268949,0.1,20,1272047,1,4,4,28,SCC
Male,55-64,NHW,9.191812807,0.35083425,1325,14415002,2,4,1,29,SCC
Male,55-64,NHB,4.865041867,0.69484327,104,2137700,2,4,2,30,SCC
Male,55-64,HIS,5.148382704,0.713397617,106,2058899,2,4,3,31,SCC
Male,55-64,OTH,5.159314956,0.979520772,55,1066033,2,4,4,32,SCC
Female,65-74,NHW,4.360537369,0.344147425,450,10319829,1,5,1,33,SCC
Female,65-74,NHB,3.408646129,0.498310961,43.5,1276166.5,1,5,2,34,SCC
Female,65-74,HIS,3.892234804,0.617098637,41.5,1066225.5,1,5,3,35,SCC
Female,65-74,OTH,4.25646946,0.283479282,28.5,669569,1,5,4,36,SCC
Male,65-74,NHW,19.38331719,0.774224883,1619,8352543.5,2,5,1,37,SCC
Male,65-74,NHB,8.808362695,1.532677165,75.5,857140,2,5,2,38,SCC
Male,65-74,HIS,11.4867356,1.787584753,93,809629.5,2,5,3,39,SCC
Male,65-74,OTH,11.33626461,2.121149483,58.5,516043,2,5,4,40,SCC
Female,75+,NHW,4.360537369,0.344147425,450,10319829,1,6,1,41,SCC
Female,75+,NHB,3.408646129,0.498310961,43.5,1276166.5,1,6,2,42,SCC
Female,75+,HIS,3.892234804,0.617098637,41.5,1066225.5,1,6,3,43,SCC
Female,75+,OTH,4.25646946,0.283479282,28.5,669569,1,6,4,44,SCC
Male,75+,NHW,19.38331719,0.774224883,1619,8352543.5,2,6,1,45,SCC
Male,75+,NHB,8.808362695,1.532677165,75.5,857140,2,6,2,46,SCC
Male,75+,HIS,11.4867356,1.787584753,93,809629.5,2,6,3,47,SCC
Male,75+,OTH,11.33626461,2.121149483,58.5,516043,2,6,4,48,SCC
Female,25-34,NHW,0.645411042,0.117648693,98.5,15261592,1,1,1,1,SCNC
Female,25-34,NHB,1.511052174,0.280269802,58,3838385,1,1,2,2,SCNC
Female,25-34,HIS,1.654167876,0.270890654,87,5259442,1,1,3,3,SCNC
Female,25-34,OTH,1.533831242,0.39839588,34,2216671.5,1,1,4,4,SCNC
Male,25-34,NHW,0.533680837,0.076374396,83.5,15646055.5,2,1,1,5,SCNC
Male,25-34,NHB,1.127110119,0.273410083,41,3637621.5,2,1,2,6,SCNC
Male,25-34,HIS,1.247087255,0.220764929,70.5,5653173,2,1,3,7,SCNC
Male,25-34,OTH,1.1311052,0.295019482,23.5,2077614,2,1,4,8,SCNC
Female,35-44,NHW,0.645411042,0.117648693,98.5,15261592,1,2,1,9,SCNC
Female,35-44,NHB,1.511052174,0.280269802,58,3838385,1,2,2,10,SCNC
Female,35-44,HIS,1.654167876,0.270890654,87,5259442,1,2,3,11,SCNC
Female,35-44,OTH,1.533831242,0.39839588,34,2216671.5,1,2,4,12,SCNC
Male,35-44,NHW,0.533680837,0.076374396,83.5,15646055.5,2,2,1,13,SCNC
Male,35-44,NHB,1.127110119,0.273410083,41,3637621.5,2,2,2,14,SCNC
Male,35-44,HIS,1.247087255,0.220764929,70.5,5653173,2,2,3,15,SCNC
Male,35-44,OTH,1.1311052,0.295019482,23.5,2077614,2,2,4,16,SCNC
Female,45-54,NHW,2.521346641,0.2,359,14238423,1,3,1,17,SCNC
Female,45-54,NHB,6.607601469,0.709555938,189,2860342,1,3,2,18,SCNC
Female,45-54,HIS,6.847183318,0.669627958,220,3213000,1,3,3,19,SCNC
Female,45-54,OTH,6.539743328,0.943238324,100,1529112,1,3,4,20,SCNC
Male,45-54,NHW,2.646037318,0.2,373,14096551,2,3,1,21,SCNC
Male,45-54,NHB,8.580955183,0.808213488,217,2528856,2,3,2,22,SCNC
Male,45-54,HIS,7.579110017,0.669560972,248,3272152,2,3,3,23,SCNC
Male,45-54,OTH,7.098208146,1.041110944,96,1352454,2,3,4,24,SCNC
Female,55-64,NHW,4.94985034,0.25288871,748,15111568,1,4,1,25,SCNC
Female,55-64,NHB,10.13023238,0.896031132,258,2546832,1,4,2,26,SCNC
Female,55-64,HIS,11.69070312,1.045147345,257,2198328,1,4,3,27,SCNC
Female,55-64,OTH,10.69142885,1.306922478,136,1272047,1,4,4,28,SCNC
Male,55-64,NHW,5.917446283,0.3,853,14415002,2,4,1,29,SCNC
Male,55-64,NHB,23.52996211,1.488729807,503,2137700,2,4,2,30,SCNC
Male,55-64,HIS,15.00802128,1.277002248,309,2058899,2,4,3,31,SCNC
Male,55-64,OTH,16.04077923,1.809772649,171,1066033,2,4,4,32,SCNC
Female,65-74,NHW,11.19689096,0.536539756,1155.5,10319829,1,5,1,33,SCNC
Female,65-74,NHB,30.24683691,2.629985025,386,1276166.5,1,5,2,34,SCNC
Female,65-74,HIS,27.24564363,2.679036511,290.5,1066225.5,1,5,3,35,SCNC
Female,65-74,OTH,28.82451248,3.683305604,193,669569,1,5,4,36,SCNC
Male,65-74,NHW,17.18039541,0.778949001,1435,8352543.5,2,5,1,37,SCNC
Male,65-74,NHB,52.96684322,4.246189138,454,857140,2,5,2,38,SCNC
Male,65-74,HIS,44.46478297,4.07860999,360,809629.5,2,5,3,39,SCNC
Male,65-74,OTH,48.73624872,5.510356397,251.5,516043,2,5,4,40,SCNC
Female,75+,NHW,11.19689096,0.536539756,1155.5,10319829,1,6,1,41,SCNC
Female,75+,NHB,30.24683691,2.629985025,386,1276166.5,1,6,2,42,SCNC
Female,75+,HIS,27.24564363,2.679036511,290.5,1066225.5,1,6,3,43,SCNC
Female,75+,OTH,28.82451248,3.683305604,193,669569,1,6,4,44,SCNC
Male,75+,NHW,17.18039541,0.778949001,1435,8352543.5,2,6,1,45,SCNC
Male,75+,NHB,52.96684322,4.246189138,454,857140,2,6,2,46,SCNC
Male,75+,HIS,44.46478297,4.07860999,360,809629.5,2,6,3,47,SCNC
Male,75+,OTH,48.73624872,5.510356397,251.5,516043,2,6,4,48,SCNC
Female,25-34,NHW,28.97142054,0.687312827,4421.5,15261592,1,1,1,1,TC
Female,25-34,NHB,13.11749603,0.950785345,503.5,3838385,1,1,2,2,TC
Female,25-34,HIS,21.46615554,1.098140445,1129,5259442,1,1,3,3,TC
Female,25-34,OTH,24.83453232,2.214140496,550.5,2216671.5,1,1,4,4,TC
Male,25-34,NHW,6.928263804,0.326007937,1084,15646055.5,2,1,1,5,TC
Male,25-34,NHB,2.3641822,0.416640512,86,3637621.5,2,1,2,6,TC
Male,25-34,HIS,4.041977841,0.441117584,228.5,5653173,2,1,3,7,TC
Male,25-34,OTH,6.016517024,0.83681766,125,2077614,2,1,4,8,TC
Female,35-44,NHW,28.97142054,0.687312827,4421.5,15261592,1,2,1,9,TC
Female,35-44,NHB,13.11749603,0.950785345,503.5,3838385,1,2,2,10,TC
Female,35-44,HIS,21.46615554,1.098140445,1129,5259442,1,2,3,11,TC
Female,35-44,OTH,24.83453232,2.214140496,550.5,2216671.5,1,2,4,12,TC
Male,35-44,NHW,6.928263804,0.326007937,1084,15646055.5,2,2,1,13,TC
Male,35-44,NHB,2.3641822,0.416640512,86,3637621.5,2,2,2,14,TC
Male,35-44,HIS,4.041977841,0.441117584,228.5,5653173,2,2,3,15,TC
Male,35-44,OTH,6.016517024,0.83681766,125,2077614,2,2,4,16,TC
Female,45-54,NHW,37.84126936,0.748050175,5388,14238423,1,3,1,17,TC
Female,45-54,NHB,25.8011105,1.352163346,738,2860342,1,3,2,18,TC
Female,45-54,HIS,38.06411453,1.819400844,1223,3213000,1,3,3,19,TC
Female,45-54,OTH,37.734319,2.884106868,577,1529112,1,3,4,20,TC
Male,45-54,NHW,13.29403199,0.4,1874,14096551,2,3,1,21,TC
Male,45-54,NHB,6.406058708,0.7,162,2528856,2,3,2,22,TC
Male,45-54,HIS,8.832108044,0.766677874,289,3272152,2,3,3,23,TC
Male,45-54,OTH,12.42186426,1.323266527,168,1352454,2,3,4,24,TC
Female,55-64,NHW,34.41734173,0.7,5201,15111568,1,4,1,25,TC
Female,55-64,NHB,27.72071342,1.493804868,706,2546832,1,4,2,26,TC
Female,55-64,HIS,39.66651018,1.906249932,872,2198328,1,4,3,27,TC
Female,55-64,OTH,41.7437406,3.080269079,531,1272047,1,4,4,28,TC
Male,55-64,NHW,16.2400255,0.5,2341,14415002,2,4,1,29,TC
Male,55-64,NHB,9.121953501,0.94516318,195,2137700,2,4,2,30,TC
Male,55-64,HIS,11.51100661,1.045973025,237,2058899,2,4,3,31,TC
Male,55-64,OTH,15.9469735,1.766633991,170,1066033,2,4,4,32,TC
Female,65-74,NHW,24.59343076,0.728130911,2538,10319829,1,5,1,33,TC
Female,65-74,NHB,22.56758816,1.99149447,288,1276166.5,1,5,2,34,TC
Female,65-74,HIS,29.26210262,2.435509141,312,1066225.5,1,5,3,35,TC
Female,65-74,OTH,28.15243836,3.080153665,188.5,669569,1,5,4,36,TC
Male,65-74,NHW,17.34202282,0.712347903,1448.5,8352543.5,2,5,1,37,TC
Male,65-74,NHB,10.79170264,1.598074015,92.5,857140,2,5,2,38,TC
Male,65-74,HIS,15.99497054,2.031055614,129.5,809629.5,2,5,3,39,TC
Male,65-74,OTH,15.11501948,2.162457852,78,516043,2,5,4,40,TC
Female,75+,NHW,24.59343076,0.728130911,2538,10319829,1,6,1,41,TC
Female,75+,NHB,22.56758816,1.99149447,288,1276166.5,1,6,2,42,TC
Female,75+,HIS,29.26210262,2.435509141,312,1066225.5,1,6,3,43,TC
Female,75+,OTH,28.15243836,3.080153665,188.5,669569,1,6,4,44,TC
Male,75+,NHW,17.34202282,0.712347903,1448.5,8352543.5,2,6,1,45,TC
Male,75+,NHB,10.79170264,1.598074015,92.5,857140,2,6,2,46,TC
Male,75+,HIS,15.99497054,2.031055614,129.5,809629.5,2,6,3,47,TC
Male,75+,OTH,15.11501948,2.162457852,78,516043,2,6,4,48,TC
Female,25-34,NHW,2.682,0,128,4772869.646,1,1,1,1,TSTK
Female,25-34,NHB,9.805,0,403,4109971.084,1,1,2,2,TSTK
Female,25-34,HIS,42.696,0,1401,3281347.882,1,1,3,3,TSTK
Female,25-34,OTH,72.612,0,2864,3944246.444,1,1,4,4,TSTK
Male,25-34,NHW,129.375,0,6132,4739724.718,2,1,1,5,TSTK
Male,25-34,NHB,1604.521,0,49459,3082478.313,2,1,2,6,TSTK
Male,25-34,HIS,4.526,0,150,3314492.81,2,1,3,7,TSTK
Male,25-34,OTH,12.257,0,455,3712231.947,2,1,4,8,TSTK
Female,35-44,NHW,33.708,0,1620,4806014.575,1,2,1,9,TSTK
Female,35-44,NHB,108.261,0,3983,3679087.019,1,2,2,10,TSTK
Female,35-44,HIS,151.071,0,6910,4574000.078,1,2,3,11,TSTK
Female,35-44,OTH,810.795,0,26605,3281347.882,1,2,4,12,TSTK
Male,35-44,NHW,1.315,0,51,3877956.588,2,2,1,13,TSTK
Male,35-44,NHB,7.085,0,209,2949898.601,2,2,2,14,TSTK
Male,35-44,HIS,22.839,0,757,3314492.81,2,2,3,15,TSTK
Male,35-44,OTH,38.336,0,1169,3049333.385,2,2,4,16,TSTK
Female,45-54,NHW,32.868,0,1438,4375130.509,1,3,1,17,TSTK
Female,45-54,NHB,141.662,0,5071,3579652.235,1,3,2,18,TSTK
Female,45-54,HIS,1.886,0,70,3712231.947,1,3,3,19,TSTK
Female,45-54,OTH,6.994,0,255,3645942.091,1,3,4,20,TSTK
Male,45-54,NHW,21.481,0,890,4143116.013,2,3,1,21,TSTK
Male,45-54,NHB,44.153,0,1522,3447072.522,2,3,2,22,TSTK
Male,45-54,HIS,50.221,0,1598,3181913.098,2,3,3,23,TSTK
Male,45-54,OTH,67.871,0,2587,3811666.732,2,3,4,24,TSTK
Female,55-64,NHW,0.692,0,39,5634637.777,1,4,1,25,TSTK
Female,55-64,NHB,1.682,0,97,5767217.489,1,4,2,26,TSTK
Female,55-64,HIS,4.865,0,258,5303188.496,1,4,3,27,TSTK
Female,55-64,OTH,8.571,0,375,4375130.509,1,4,4,28,TSTK
Male,55-64,NHW,9.895,0,610,6164956.627,2,4,1,29,TSTK
Male,55-64,NHB,53.558,0,2716,5071173.999,2,4,2,30,TSTK
Male,55-64,HIS,1.203,0,59,4905449.359,2,4,3,31,TSTK
Male,55-64,OTH,5.336,0,191,3579652.235,2,4,4,32,TSTK
Female,65-74,NHW,7.543,0,400,5303188.496,1,5,1,33,TSTK
Female,65-74,NHB,17.559,0,582,3314492.81,1,5,2,34,TSTK
Female,65-74,HIS,19.321,0,634,3281347.882,1,5,3,35,TSTK
Female,65-74,OTH,78.443,0,1716,2187565.255,1,5,4,36,TSTK
Male,65-74,NHW,0.321,0,20,6231246.483,2,5,1,37,TSTK
Male,65-74,NHB,1.535,0,59,3844811.66,2,5,2,38,TSTK
Male,65-74,HIS,4.712,0,139,2949898.601,2,5,3,39,TSTK
Male,65-74,OTH,11.393,0,253,2220710.183,2,5,4,40,TSTK
Female,75+,NHW,5.444,0,397,7291884.182,1,6,1,41,TSTK
Female,75+,NHB,74.228,0,1796,2419579.751,1,6,2,42,TSTK
Female,75+,HIS,1.392,0,18,1292652.196,1,6,3,43,TSTK
Female,75+,OTH,4.382,0,61,1392086.98,1,6,4,44,TSTK
Male,75+,NHW,2.484,0,191,7689623.319,2,6,1,45,TSTK
Male,75+,NHB,15.815,0,325,2054985.542,2,6,2,46,TSTK
Male,75+,HIS,43.464,0,461,1060637.699,2,6,3,47,TSTK
Male,75+,OTH,100.856,0,1170,1160072.484,2,6,4,48,TSTK
Female,25-34,NHW,2.682,0,128,4772869.646,1,1,1,1,TSTK_medBMI
Female,25-34,NHB,9.805,0,403,4109971.084,1,1,2,2,TSTK_medBMI
Female,25-34,HIS,42.696,0,1401,3281347.882,1,1,3,3,TSTK_medBMI
Female,25-34,OTH,72.612,0,2864,3944246.444,1,1,4,4,TSTK_medBMI
Male,25-34,NHW,129.375,0,6132,4739724.718,2,1,1,5,TSTK_medBMI
Male,25-34,NHB,1604.521,0,49459,3082478.313,2,1,2,6,TSTK_medBMI
Male,25-34,HIS,4.526,0,150,3314492.81,2,1,3,7,TSTK_medBMI
Male,25-34,OTH,12.257,0,455,3712231.947,2,1,4,8,TSTK_medBMI
Female,35-44,NHW,33.708,0,1620,4806014.575,1,2,1,9,TSTK_medBMI
Female,35-44,NHB,108.261,0,3983,3679087.019,1,2,2,10,TSTK_medBMI
Female,35-44,HIS,151.071,0,6910,4574000.078,1,2,3,11,TSTK_medBMI
Female,35-44,OTH,810.795,0,26605,3281347.882,1,2,4,12,TSTK_medBMI
Male,35-44,NHW,1.315,0,51,3877956.588,2,2,1,13,TSTK_medBMI
Male,35-44,NHB,7.085,0,209,2949898.601,2,2,2,14,TSTK_medBMI
Male,35-44,HIS,22.839,0,757,3314492.81,2,2,3,15,TSTK_medBMI
Male,35-44,OTH,38.336,0,1169,3049333.385,2,2,4,16,TSTK_medBMI
Female,45-54,NHW,32.868,0,1438,4375130.509,1,3,1,17,TSTK_medBMI
Female,45-54,NHB,141.662,0,5071,3579652.235,1,3,2,18,TSTK_medBMI
Female,45-54,HIS,1.886,0,70,3712231.947,1,3,3,19,TSTK_medBMI
Female,45-54,OTH,6.994,0,255,3645942.091,1,3,4,20,TSTK_medBMI
Male,45-54,NHW,21.481,0,890,4143116.013,2,3,1,21,TSTK_medBMI
Male,45-54,NHB,44.153,0,1522,3447072.522,2,3,2,22,TSTK_medBMI
Male,45-54,HIS,50.221,0,1598,3181913.098,2,3,3,23,TSTK_medBMI
Male,45-54,OTH,67.871,0,2587,3811666.732,2,3,4,24,TSTK_medBMI
Female,55-64,NHW,0.692,0,39,5634637.777,1,4,1,25,TSTK_medBMI
Female,55-64,NHB,1.682,0,97,5767217.489,1,4,2,26,TSTK_medBMI
Female,55-64,HIS,4.865,0,258,5303188.496,1,4,3,27,TSTK_medBMI
Female,55-64,OTH,8.571,0,375,4375130.509,1,4,4,28,TSTK_medBMI
Male,55-64,NHW,9.895,0,610,6164956.627,2,4,1,29,TSTK_medBMI
Male,55-64,NHB,53.558,0,2716,5071173.999,2,4,2,30,TSTK_medBMI
Male,55-64,HIS,1.203,0,59,4905449.359,2,4,3,31,TSTK_medBMI
Male,55-64,OTH,5.336,0,191,3579652.235,2,4,4,32,TSTK_medBMI
Female,65-74,NHW,7.543,0,400,5303188.496,1,5,1,33,TSTK_medBMI
Female,65-74,NHB,17.559,0,582,3314492.81,1,5,2,34,TSTK_medBMI
Female,65-74,HIS,19.321,0,634,3281347.882,1,5,3,35,TSTK_medBMI
Female,65-74,OTH,78.443,0,1716,2187565.255,1,5,4,36,TSTK_medBMI
Male,65-74,NHW,0.321,0,20,6231246.483,2,5,1,37,TSTK_medBMI
Male,65-74,NHB,1.535,0,59,3844811.66,2,5,2,38,TSTK_medBMI
Male,65-74,HIS,4.712,0,139,2949898.601,2,5,3,39,TSTK_medBMI
Male,65-74,OTH,11.393,0,253,2220710.183,2,5,4,40,TSTK_medBMI
Female,75+,NHW,5.444,0,397,7291884.182,1,6,1,41,TSTK_medBMI
Female,75+,NHB,74.228,0,1796,2419579.751,1,6,2,42,TSTK_medBMI
Female,75+,HIS,1.392,0,18,1292652.196,1,6,3,43,TSTK_medBMI
Female,75+,OTH,4.382,0,61,1392086.98,1,6,4,44,TSTK_medBMI
Male,75+,NHW,2.484,0,191,7689623.319,2,6,1,45,TSTK_medBMI
Male,75+,NHB,15.815,0,325,2054985.542,2,6,2,46,TSTK_medBMI
Male,75+,HIS,43.464,0,461,1060637.699,2,6,3,47,TSTK_medBMI
Male,75+,OTH,100.856,0,1170,1160072.484,2,6,4,48,TSTK_medBMI
Female,25-34,NHW,2.682,0,128,4772869.646,1,1,1,1,TSTK_medSBP
Female,25-34,NHB,9.805,0,403,4109971.084,1,1,2,2,TSTK_medSBP
Female,25-34,HIS,42.696,0,1401,3281347.882,1,1,3,3,TSTK_medSBP
Female,25-34,OTH,72.612,0,2864,3944246.444,1,1,4,4,TSTK_medSBP
Male,25-34,NHW,129.375,0,6132,4739724.718,2,1,1,5,TSTK_medSBP
Male,25-34,NHB,1604.521,0,49459,3082478.313,2,1,2,6,TSTK_medSBP
